,Unnamed: 0.1,Unnamed: 0,organization name,facility name,tipo,direccion,latitud,longitud,estado,municipio,geometry,fuente,region
1090,1090,1090,,Comisión Estatal de Derechos Humanos de Tlaxcala,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Arquitectos No. 27, Col. Loma Bonita, C.P. 90090, Tlaxcala, Tlaxcala",19.3150169,-98.2177657,Tlaxcala,Tlaxcala,POINT (-98.2177657 19.3150169),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1091,1091,1091,,DIF Estatal Tlaxcala,"Mujer, Niñez y Juventud","José Ma. Morelos 4, Col. Centro, C.P. 90000, Tlaxcala, Tlax.",19.3157264,-98.2373172,Tlaxcala,Tlaxcala,POINT (-98.2373172 19.3157264),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1092,1092,1092,,Dirección de Atención a Migrantes Gobierno del Estado de Tlaxcala ,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Plaza de la Constitución, esq. Plaza San José Altos 1, Col. Centro C.P. 90000, Tlaxcala, Tlax.",19.3173471,-98.2375437,Tlaxcala,Tlaxcala,POINT (-98.2375437 19.3173471),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1093,1093,1093,,Unidad Regional Tlaxcala,Institucion publica / Educacion y Empleo,"Pasaje Juan Cuamatzi No. 1, Col. Centro, Tlaxcala, Tlaxcala, C.P. 90000.",19.3197993,-98.2386017,Tlaxcala,Tlaxcala,POINT (-98.2386017 19.3197993),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1094,1094,1094,,Albergue Temporal Infantil,"Mujer, Niñez y Juventud","Paseo Colón 600, Col. Villa Hogar Toluca, Estado de México.",19.2691442,-99.6620836,Mexico,Toluca,POINT (-99.6620836 19.2691442),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1095,1095,1095,,Comisión de Derechos Humanos del Estado de México,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Avenida Dr. Nicolás San Juan No. 113, Col. Ex Rancho Cuauhtémoc, C.P. 50010, Toluca, Estado de Mexico.",19.3197191,-99.6348085,Mexico,Toluca,POINT (-99.6348085 19.3197191),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1096,1096,1096,,DIF Estatal Estado de México,"Mujer, Niñez y Juventud","Paseo Colón s/n, esq. Paseo Tollocan, Col. Isidro Fabela, C.P. 50170, Toluca, Edo. Mex.",19.2730256,-99.6615998,Mexico,Toluca,POINT (-99.6615998 19.2730256),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1097,1097,1097,,Dirección General de la Previsión Social del Estado de México,Institucion publica / Educacion y Empleo,"Rafael M. Hidalgo No. 301, 2do. Piso, Col. Cuauhtémoc, Toluca, Estado de México, C.P. 50130",19.2801529,-99.6524225,Mexico,Toluca,POINT (-99.6524225 19.2801529),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1098,1098,1098,,Unidad Regional Toluca,Institucion publica / Educacion y Empleo,"Rafael M. Hidalgo No. 301, 2do. Piso esq. Ignacio López Rayón, Col. Cuauhtémoc, Toluca, Estado de México, C.P. 50130",19.2801529,-99.6524225,Mexico,Toluca,POINT (-99.6524225 19.2801529),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1099,1099,1099,Cáritas,Diocesana de Torreón,Albergue y Alimentacion,"Av. La Paz 300, Col. Nueva California C.P. 27089",25.5403945,-103.4053056,Coahuila,Torreon,POINT (-103.4053056 25.5403945),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1100,1100,1100,Centro de Día para Migrantes,Jesús Torres,Albergue y Alimentacion,"Yucatán 171, Col. Las Julietas C.P. 27296",25.5003353,-103.4027777,Coahuila,Torreon,POINT (-103.4027777 25.5003353),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1101,1101,1101,,Oficina de la Comisión Nacional de Derechos Humanos,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Eulogio Ortiz 32, Col. Ampliación Los Ángeles. Torreón, Coahuila. C.P 27140",25.5507047,-103.4495585,Coahuila,Torreon,POINT (-103.4495585 25.5507047),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1102,1102,1102,,Unidad Regional Tula de Allende,Institucion publica / Educacion y Empleo,"Plaza de la Constitución No. 17, 1er Piso, Col. Centro, Tula de Allende, Hidalgo, C.P. 42800.",20.0566423,-99.3425327,Hidalgo,Tula de Allende,POINT (-99.3425327 20.0566423),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1103,1103,1103,,Casa Hogar Alegre Odres Nuevos A.C.,"Mujer, Niñez y Juventud","Calle Marcelino Álvarez No. 450 Col. Rivera Cerro Hueco. Tuxtla Gutiérrez, Chiapas.",16.7341929890728,-93.085812847517,Chiapas,Tuxtla Gutierrez,POINT (-93.085812847517 16.7341929890728),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1104,1104,1104,,Consulado General de Guatemala en Tuxtla Gutiérrez,Consulados,"Blvd. Andrés Serra Rojas 1090, Torre Chiapas , 1er. nivel , Col. El Retiro, Tuxtla Gutiérrez",16.7543185,-93.0812667,Chiapas,Tuxtla Gutierrez,POINT (-93.0812667 16.7543185),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1105,1105,1105,,Cruz Roja Mexicana,Salud,"Av. 5A Norte Poniente 1480, Covandonga, Juy Juy C.P.29038, Tuxtla Gutiérrez",16.7605329,-93.1282083,Chiapas,Tuxtla Gutierrez,POINT (-93.1282083 16.7605329),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1106,1106,1106,,DIF Estatal Chiapas,"Mujer, Niñez y Juventud","Libramiento Norte Oriente s/n, esq. Paso Limón, Libramiento Nte. Ote., Col. Patria Nueva, C.P. 29045, Tuxtla Gutiérrez, Chis.",16.7573071,-93.0824892,Chiapas,Tuxtla Gutierrez,POINT (-93.0824892 16.7573071),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1107,1107,1107,Albergue,Jesús Esperanza en el Camino,Albergue y Alimentacion,"1a calle Pte y 16 sur 1664, Barrio San Francisco C.P. 26066",16.74111319214298,-93.11855120919368,Chiapas,Tuxtla Gutierrez,POINT (-93.11855120919368 16.74111319214298),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1108,1108,1108,,Los Niños son de Cristo,"Mujer, Niñez y Juventud","Calle Chicoasen 309, Col. Cruz con Casitas Tuxtla Gutiérrez, Chiapas.",16.7836892,-93.1015531,Chiapas,Tuxtla Gutierrez,POINT (-93.1015531 16.7836892),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1109,1109,1109,,Servicio Nacional de Empleo Chiapas,Institucion publica / Educacion y Empleo,"2ª. Av. Sur y Calle Central s/n, 1er. Piso, Col. Centro, Tuxtla Gutiérrez, Chiapas, C.P. 29000.",16.7524329,-93.1646188,Chiapas,Tuxtla Gutierrez,POINT (-93.1646188 16.7524329),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1110,1110,1110,,Unidad Regional Uruapan,Institucion publica / Educacion y Empleo,"Paseo Lázaro Cárdenas No. 2001, Interior 4 y 5, Col. Los Ángeles, Uruapan, Michoacán, C.P. 60160.",19.3999509,-102.055628,Michoacan,Uruapan,POINT (-102.055628 19.3999509),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1111,1111,1111,,Unidad Regional Valladolid,Institucion publica / Educacion y Empleo,"Calle 37 No. 201-E por 40 y 42, Col. Centro, Valladolid, Yucatán, C.P. 97780.",20.68964,-88.20224879999999,Yucatan,Valladolid,POINT (-88.20224879999999 20.68964),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1112,1112,1112,,Agencias del Ministerio Público Especializada en Delitos Sexuales,"Mujer, Niñez y Juventud",no disponible,19.4202269,-99.1119607,D.F.,Venustiano Carranza,POINT (-99.1119607 19.4202269),OIM Directorio Virtual Servicios,
1113,1113,1113,Hogar La Esperanza,Ejército de Salvación,Albergue y Alimentacion,"Labradores 85, Col. Morelos C.P. 15270",19.4427125,-99.118391,D.F.,Venustiano Carranza,POINT (-99.118391 19.4427125),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1114,1114,1114,,Unidad Delegacional V. Carranza,Institucion publica / Educacion y Empleo,"Francisco del Paso y Troncoso No. 219, Col. Jardín Balbuena, Delegación Venustiano Carranza, C.P. 15900.",19.4192586,-99.1132354,D.F.,Venustiano Carranza,POINT (-99.1132354 19.4192586),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1115,1115,1115,,Aldea Emelia Exsome Niñas,"Mujer, Niñez y Juventud","Calle 16 s/n, entre Echeven y Cortés, Col. Pocitos y Rivera, Veracruz, Veracruz. C.P. 91729",19.1833772,-96.1527726,Veracruz,Veracruz,POINT (-96.1527726 19.1833772),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1116,1116,1116,,Unidad Regional Veracruz,Institucion publica / Educacion y Empleo,"Calle Lerdo esq. Zaragoza, Planta Baja del Palacio Municipal, Col. Centro, Veracruz, Veracruz, C.P. 91700.",19.1969823,-96.13811880000002,Veracruz,Veracruz,POINT (-96.13811880000002 19.1969823),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1117,1117,1117,,Comisión de Derechos Humanos del Estado de Tamaulipas,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Calle Río Guayalejo No. 223, fraccionamiento Zuzaya, C.P. 87070, Cd. Victoria, Tamaulipas",23.7201745,-99.1623691,Tamaulipas,Victoria,POINT (-99.1623691 23.7201745),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1118,1118,1118,,DIF Estatal Tamaulipas,"Mujer, Niñez y Juventud","Calz. Gral. Luis Caballero 297, Col. Centro, C.P. 87000, Cd. Victoria, Tamps.",23.7191456,-99.1658996,Tamaulipas,Victoria,POINT (-99.1658996 23.7191456),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1119,1119,1119,,"Fiscalía General de la 
República, Subdelegación Cd. 
Victoria","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,23.7724239,-99.1640067,Tamaulipas,Victoria,POINT (-99.1640067 23.7724239),OIM Directorio Virtual Servicios,Golfo
1120,1120,1120,,"Fiscalía General del Estado 
de Tamaulipas","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,23.7636866,-99.1141987,Tamaulipas,Victoria,POINT (-99.1141987 23.7636866),OIM Directorio Virtual Servicios,Golfo
1121,1121,1121,,"Hospital General Cd. Victoria ""Dr. Norberto Treviño Zapata""",Salud,no disponible,23.7483604,-99.1374866,Tamaulipas,Victoria,POINT (-99.1374866 23.7483604),OIM Directorio Virtual Servicios,Golfo
1122,1122,1122,,"Instituto Federal de la 
Defensoría Pública (IFDP)","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,23.7284281,-99.1357221,Tamaulipas,Victoria,POINT (-99.1357221 23.7284281),OIM Directorio Virtual Servicios,Golfo
1123,1123,1123,,Instituto de la Mujer Tamaulipeca,"Mujer, Niñez y Juventud",no disponible,23.7431721,-99.1462292,Tamaulipas,Victoria,POINT (-99.1462292 23.7431721),OIM Directorio Virtual Servicios,Golfo
1124,1124,1124,,"Procuraduría Federal de 
protección de niñas, niños y 
adolescentes","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,23.7125289,-99.1740392,Tamaulipas,Victoria,POINT (-99.1740392 23.7125289),OIM Directorio Virtual Servicios,Golfo
1125,1125,1125,,Servicio Estatal del Empleo de Tamaulipas,Institucion publica / Educacion y Empleo,"Prol. Bvd. Praxedis Balboa con libramiento Naciones Unidas, Torre Bicentenario Piso 22, or Centro de Oficinas Gubernamentales, Cd. Victoria, Tamaulipas, C.P. 87083.",23.7666953,-99.1657053,Tamaulipas,Victoria,POINT (-99.1657053 23.7666953),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1126,1126,1126,,Unidad Regional Ciudad Victoria,Institucion publica / Educacion y Empleo,"Prol. Bvd. Praxedis Balboa con libramiento Naciones Unidas Planta Baja, Torre Bicentenario, Centro de Oficinas Gubernamentales, Cd. Victoria, Tamaulipas C.P. 87083.",23.7524475,-99.0984644,Tamaulipas,Victoria,POINT (-99.0984644 23.7524475),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1127,1127,1127,,Casa Hogar San José de los Huérfanos,"Mujer, Niñez y Juventud","Prolongación Independencia 163, Col. La Armonia, Colima, Colima. C.P. 28020",19.258137,-103.7238485,Colima,Villa de Alvarez,POINT (-103.7238485 19.258137),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1128,1128,1128,,Aldea Meced,"Mujer, Niñez y Juventud","Justino Sarmiento s/n, esquina Jorge Serdán, Col. Juan de la Luz Enríquez, Xalapa, Veracruz. C.P. 91130",19.5447905,-96.9146979,Veracruz,Xalapa,POINT (-96.9146979 19.5447905),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1129,1129,1129,,Comisión Estatal de Derechos Humanos de Veracruz,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Calle Carrillo Puerto No. 21, Zona Centro, C.P. 91000, Xalapa Enríquez, Veracruz ",19.5282718,-96.9208452,Veracruz,Xalapa,POINT (-96.9208452 19.5282718),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1130,1130,1130,,DIF Estatal Veracruz,"Mujer, Niñez y Juventud","Carretera Xalapa - Coatepec Km. 1.5, Col. Benito Juárez, C.P. 91070, Xalapa, Veracruz",19.5110235,-96.9303989,Veracruz,Xalapa,POINT (-96.9303989 19.5110235),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1131,1131,1131,,Dirección General de Atención a Migrantes Gobierno del Estado de Veracruz,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Zamora s/n, esq. Diego Leño, Palacio Federal 2do. Piso, Col. Centro C.P.91000, Xalapa, Ver. ",19.5275816,-96.9174847,Veracruz,Xalapa,POINT (-96.9174847 19.5275816),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1132,1132,1132,,Estancia Temporal para Menores Migrantes No Acompañados,"Mujer, Niñez y Juventud","Chihuahua 114, Col. Progreso Macuiltépetl, Xalapa, Veracruz. C.P. 91130",19.5495967,-96.9275374,Veracruz,Xalapa,POINT (-96.9275374 19.5495967),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1133,1133,1133,,Fiscalía Especializada de Atención para Personas Migrantes,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Circuito Guizar y Valencia 147 Col. Reserva Territorial C.P. 91096, Xalapa, Veracruz",19.5022458,-96.8739702,Veracruz,Xalapa,POINT (-96.8739702 19.5022458),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1134,1134,1134,,Servicio Nacional de Empleo de Veracruz,Institucion publica / Educacion y Empleo,"Av. Manuel Ávila Camacho No. 191, Col. Francisco Ferrer Guardia, Xalapa, Veracruz, C.P. 91020.",19.5362846,-96.9313335,Veracruz,Xalapa,POINT (-96.9313335 19.5362846),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1135,1135,1135,,Unidad Regional Xalapa,Institucion publica / Educacion y Empleo,"Av. Manuel Ávila Camacho No. 191, Col. Francisco Ferrer Guardia, Xalapa, Veracruz, C.P. 91020.",19.5393053,-96.9358595,Veracruz,Xalapa,POINT (-96.9358595 19.5393053),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1136,1136,1136,Albergue y Comedor Publico para Mujeres Migrantes,Vislumbrando un Nuevo Horizonte,Albergue y Alimentacion,"Av. 5 de Mayo 494, Col. Centro C.P.64000",20.2736368,-97.9579242,Puebla,Xicotepec,POINT (-97.9579242 20.2736368),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1137,1137,1137,,Unidad Delegacional Xochimilco,Institucion publica / Educacion y Empleo,"Calle Ejido esq. Durazno, Col. San José de las Peritas, Delegación Xochimilco, C.P. 16010.",19.2696309,-99.1241711,D.F.,Xochimilco,POINT (-99.1241711 19.2696309),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1138,1138,1138,,Unidad Regional Tehuacán,Institucion publica / Educacion y Empleo,"Centro Integral de Servicios (CIS), Carretera Federal Puebla – Tehuacán Km. 115, Col. San Lorenzo Teotipilco Tehuacán, Puebla, C.P. 75750.",18.8074893,-97.7012507,Puebla,Yehualtepec,POINT (-97.7012507 18.8074893),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1139,1139,1139,,Comisión de Derechos Humanos del Estado de Zacatecas,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Av. Jesús Reyes Heroles No. 204, Col. Javier Barros Sierra, C.P. 98090, Zacatecas",22.7600165,-102.573335,Zacatecas,Zacatecas,POINT (-102.573335 22.7600165),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1140,1140,1140,,Cruz Roja Estatal Zacatecas,Salud,"Calz. de la Cruz Roja 100, Col. Centro C.P.98000 Zacatecas",22.7745675,-102.5868197,Zacatecas,Zacatecas,POINT (-102.5868197 22.7745675),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1141,1141,1141,,DIF Estatal Zacatecas,"Mujer, Niñez y Juventud","Paseo la Encantada 102, Col. La Encantada, C.P. 98088, Zacatecas, Zac.",22.7613572,-102.5803488,Zacatecas,Zacatecas,POINT (-102.5803488 22.7613572),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1142,1142,1142,Casa de la esperanza,San José,Albergue y Alimentacion,"Padre Enrique Mejía 194, Col. Centro C.P. 63000",22.7705359,-102.5685297,Zacatecas,Zacatecas,POINT (-102.5685297 22.7705359),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1143,1143,1143,,Secretaría del Zacatecano Migrante,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Circuito Cerro del Gato, Edif. B, Planta Baja, Col. Administrativa, C.P. 98160, Zacatecas",22.7792652,-102.6137886,Zacatecas,Zacatecas,POINT (-102.6137886 22.7792652),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1144,1144,1144,,Servicio Nacional de Empleo de Zacatecas,Institucion publica / Educacion y Empleo,"Av. Universidad No. 226, Fracc. La Loma, Zacatecas, Zacatecas, C.P. 98068.",22.7661767,-102.5574796,Zacatecas,Zacatecas,POINT (-102.5574796 22.7661767),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1145,1145,1145,,Unidad Regional Fresnillo,Institucion publica / Educacion y Empleo,"Av. Juárez No. 103-A, Col. Centro, Fresnillo, Zacatecas, C.P. 99000.",22.7716383,-102.5739655,Zacatecas,Zacatecas,POINT (-102.5739655 22.7716383),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1146,1146,1146,,Unidad Regional Zacatelco,Institucion publica / Educacion y Empleo,"Independencia No. 1, Planta Baja del Palacio Municipal, Col. Sección 1ra, Zacatelco, Tlaxcala, C.P. 90740.",19.2157431,-98.2405455,Tlaxcala,Zacatelco,POINT (-98.2405455 19.2157431),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
