Fiscal Year,Month Grouping,Month (abbv),Component,Demographic,Citizenship Grouping,Title of Authority,Encounter Type,Encounter Count
2023,FYTD,JUN,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,267
2023,FYTD,JUN,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,185
2023,FYTD,JUN,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,537
2023,FYTD,JUN,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,3806
2023,FYTD,JUN,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,4727
2023,FYTD,JUN,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,6812
2023,FYTD,JUN,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,15389
2023,FYTD,JUN,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,1057
2023,FYTD,JUN,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,3686
2023,FYTD,JUN,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,4010
2023,FYTD,JUN,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,25580
2023,FYTD,JUN,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,27202
2023,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,446
2023,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,2056
2023,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,1922
2023,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,1566
2023,FYTD,JUN,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,742
2023,FYTD,MAR,Office of Field Operations,Accompanied Minors,El Salvador,Title 42,Expulsions,3
2023,FYTD,MAR,Office of Field Operations,Accompanied Minors,Guatemala,Title 42,Expulsions,4
2023,FYTD,MAR,Office of Field Operations,Accompanied Minors,Guatemala,Title 8,Inadmissibles,1
2023,FYTD,MAR,Office of Field Operations,Accompanied Minors,Mexico,Title 42,Expulsions,166
2023,FYTD,MAR,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,49
2023,FYTD,MAR,Office of Field Operations,Accompanied Minors,Other,Title 42,Expulsions,41
2023,FYTD,MAR,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,7
2023,FYTD,MAR,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,205
2023,FYTD,MAR,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,194
2023,FYTD,MAR,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,1101
2023,FYTD,MAR,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,3573
2023,FYTD,MAR,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,7977
2023,FYTD,MAR,Office of Field Operations,Single Adults,El Salvador,Title 42,Expulsions,20
2023,FYTD,MAR,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,156
2023,FYTD,MAR,Office of Field Operations,Single Adults,Guatemala,Title 42,Expulsions,29
2023,FYTD,MAR,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,136
2023,FYTD,MAR,Office of Field Operations,Single Adults,Honduras,Title 42,Expulsions,17
2023,FYTD,MAR,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,672
2023,FYTD,MAR,Office of Field Operations,Single Adults,Mexico,Title 42,Expulsions,1715
2023,FYTD,MAR,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,3500
2023,FYTD,MAR,Office of Field Operations,Single Adults,Other,Title 42,Expulsions,202
2023,FYTD,MAR,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,9309
2023,FYTD,MAR,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,17
2023,FYTD,MAR,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,45
2023,FYTD,MAR,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,41
2023,FYTD,MAR,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,261
2023,FYTD,MAR,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,136
2023,FYTD,MAR,U.S. Border Patrol,FMUA,El Salvador,Title 42,Expulsions,210
2023,FYTD,MAR,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,359
2023,FYTD,MAR,U.S. Border Patrol,FMUA,Guatemala,Title 42,Expulsions,1134
2023,FYTD,MAR,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,629
2023,FYTD,MAR,U.S. Border Patrol,FMUA,Honduras,Title 42,Expulsions,1234
2023,FYTD,MAR,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,197
2023,FYTD,MAR,U.S. Border Patrol,FMUA,Mexico,Title 42,Expulsions,4863
2023,FYTD,MAR,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,3565
2023,FYTD,MAR,U.S. Border Patrol,FMUA,Other,Title 42,Expulsions,4028
2023,FYTD,MAR,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,17050
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,El Salvador,Title 42,Expulsions,3463
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,432
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,Guatemala,Title 42,Expulsions,8321
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,564
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,Honduras,Title 42,Expulsions,6264
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,740
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,Mexico,Title 42,Expulsions,57181
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,3639
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,Other,Title 42,Expulsions,4293
2023,FYTD,MAR,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,33654
2023,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,900
2023,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,4236
2023,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,3089
2023,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Mexico,Title 42,Expulsions,1
2023,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,2794
2023,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Other,Title 42,Expulsions,1
2023,FYTD,MAR,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,831
2023,FYTD,MAY,Office of Field Operations,Accompanied Minors,El Salvador,Title 8,Inadmissibles,2
2023,FYTD,MAY,Office of Field Operations,Accompanied Minors,Guatemala,Title 42,Expulsions,2
2023,FYTD,MAY,Office of Field Operations,Accompanied Minors,Honduras,Title 42,Expulsions,2
2023,FYTD,MAY,Office of Field Operations,Accompanied Minors,Honduras,Title 8,Inadmissibles,5
2023,FYTD,MAY,Office of Field Operations,Accompanied Minors,Mexico,Title 42,Expulsions,67
2023,FYTD,MAY,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,94
2023,FYTD,MAY,Office of Field Operations,Accompanied Minors,Other,Title 42,Expulsions,14
2023,FYTD,MAY,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,16
2023,FYTD,MAY,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,474
2023,FYTD,MAY,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,412
2023,FYTD,MAY,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,2065
2023,FYTD,MAY,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,6180
2023,FYTD,MAY,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,7286
2023,FYTD,MAY,Office of Field Operations,Single Adults,El Salvador,Title 42,Expulsions,3
2023,FYTD,MAY,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,283
2023,FYTD,MAY,Office of Field Operations,Single Adults,Guatemala,Title 42,Expulsions,17
2023,FYTD,MAY,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,197
2023,FYTD,MAY,Office of Field Operations,Single Adults,Honduras,Title 42,Expulsions,6
2023,FYTD,MAY,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,1103
2023,FYTD,MAY,Office of Field Operations,Single Adults,Mexico,Title 42,Expulsions,582
2023,FYTD,MAY,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,4586
2023,FYTD,MAY,Office of Field Operations,Single Adults,Other,Title 42,Expulsions,172
2023,FYTD,MAY,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,11255
2023,FYTD,MAY,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,13
2023,FYTD,MAY,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,38
2023,FYTD,MAY,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,44
2023,FYTD,MAY,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,284
2023,FYTD,MAY,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,106
2023,FYTD,MAY,U.S. Border Patrol,FMUA,El Salvador,Title 42,Expulsions,109
2023,FYTD,MAY,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,842
2023,FYTD,MAY,U.S. Border Patrol,FMUA,Guatemala,Title 42,Expulsions,402
2023,FYTD,MAY,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,3732
2023,FYTD,MAY,U.S. Border Patrol,FMUA,Honduras,Title 42,Expulsions,792
2023,FYTD,MAY,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,4792
2023,FYTD,MAY,U.S. Border Patrol,FMUA,Mexico,Title 42,Expulsions,1831
2023,FYTD,MAY,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,4790
2023,FYTD,MAY,U.S. Border Patrol,FMUA,Other,Title 42,Expulsions,871
2023,FYTD,MAY,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,26865
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,El Salvador,Title 42,Expulsions,789
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,2003
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,Guatemala,Title 42,Expulsions,2065
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,4845
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,Honduras,Title 42,Expulsions,3766
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,5902
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,Mexico,Title 42,Expulsions,15214
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,19929
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,Other,Title 42,Expulsions,5741
2023,FYTD,MAY,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,56660
2023,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,831
2023,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,3107
2023,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,2558
2023,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,Mexico,Title 42,Expulsions,1
2023,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,1847
2023,FYTD,MAY,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,1098
2023,FYTD,NOV,Office of Field Operations,Accompanied Minors,El Salvador,Title 42,Expulsions,2
2023,FYTD,NOV,Office of Field Operations,Accompanied Minors,El Salvador,Title 8,Inadmissibles,1
2023,FYTD,NOV,Office of Field Operations,Accompanied Minors,Honduras,Title 42,Expulsions,1
2023,FYTD,NOV,Office of Field Operations,Accompanied Minors,Honduras,Title 8,Inadmissibles,1
2023,FYTD,NOV,Office of Field Operations,Accompanied Minors,Mexico,Title 42,Expulsions,138
2023,FYTD,NOV,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,53
2023,FYTD,NOV,Office of Field Operations,Accompanied Minors,Other,Title 42,Expulsions,18
2023,FYTD,NOV,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,9
2023,FYTD,NOV,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,406
2023,FYTD,NOV,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,350
2023,FYTD,NOV,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,2031
2023,FYTD,NOV,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,5124
2023,FYTD,NOV,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,5734
2023,FYTD,NOV,Office of Field Operations,Single Adults,El Salvador,Title 42,Expulsions,11
2023,FYTD,NOV,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,259
2023,FYTD,NOV,Office of Field Operations,Single Adults,Guatemala,Title 42,Expulsions,10
2023,FYTD,NOV,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,158
2023,FYTD,NOV,Office of Field Operations,Single Adults,Honduras,Title 42,Expulsions,17
2023,FYTD,NOV,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,920
2023,FYTD,NOV,Office of Field Operations,Single Adults,Mexico,Title 42,Expulsions,1571
2023,FYTD,NOV,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,3213
2023,FYTD,NOV,Office of Field Operations,Single Adults,Other,Title 42,Expulsions,117
2023,FYTD,NOV,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,7009
2023,FYTD,NOV,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,8
2023,FYTD,NOV,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,27
2023,FYTD,NOV,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,20
2023,FYTD,NOV,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,233
2023,FYTD,NOV,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,52
2023,FYTD,NOV,U.S. Border Patrol,FMUA,El Salvador,Title 42,Expulsions,345
2023,FYTD,NOV,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,670
2023,FYTD,NOV,U.S. Border Patrol,FMUA,Guatemala,Title 42,Expulsions,1133
2023,FYTD,NOV,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,281
2023,FYTD,NOV,U.S. Border Patrol,FMUA,Honduras,Title 42,Expulsions,1284
2023,FYTD,NOV,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,381
2023,FYTD,NOV,U.S. Border Patrol,FMUA,Mexico,Title 42,Expulsions,1691
2023,FYTD,NOV,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,1392
2023,FYTD,NOV,U.S. Border Patrol,FMUA,Other,Title 42,Expulsions,3755
2023,FYTD,NOV,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,38895
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,El Salvador,Title 42,Expulsions,2436
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,242
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,Guatemala,Title 42,Expulsions,7033
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,347
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,Honduras,Title 42,Expulsions,5187
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,344
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,Mexico,Title 42,Expulsions,41235
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,2818
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,Other,Title 42,Expulsions,4972
2023,FYTD,NOV,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,80459
2023,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,1152
2023,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,5171
2023,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,2957
2023,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,1880
2023,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,1620
2023,FYTD,OCT,Office of Field Operations,Accompanied Minors,El Salvador,Title 42,Expulsions,3
2023,FYTD,OCT,Office of Field Operations,Accompanied Minors,Guatemala,Title 42,Expulsions,4
2023,FYTD,OCT,Office of Field Operations,Accompanied Minors,Honduras,Title 42,Expulsions,7
2023,FYTD,OCT,Office of Field Operations,Accompanied Minors,Mexico,Title 42,Expulsions,154
2023,FYTD,OCT,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,50
2023,FYTD,OCT,Office of Field Operations,Accompanied Minors,Other,Title 42,Expulsions,28
2023,FYTD,OCT,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,5
2023,FYTD,OCT,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,420
2023,FYTD,OCT,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,352
2023,FYTD,OCT,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,2555
2023,FYTD,OCT,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,4342
2023,FYTD,OCT,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,5471
2023,FYTD,OCT,Office of Field Operations,Single Adults,El Salvador,Title 42,Expulsions,15
2023,FYTD,OCT,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,245
2023,FYTD,OCT,Office of Field Operations,Single Adults,Guatemala,Title 42,Expulsions,27
2023,FYTD,OCT,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,171
2023,FYTD,OCT,Office of Field Operations,Single Adults,Honduras,Title 42,Expulsions,25
2023,FYTD,OCT,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,824
2023,FYTD,OCT,Office of Field Operations,Single Adults,Mexico,Title 42,Expulsions,1667
2023,FYTD,OCT,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,2973
2023,FYTD,OCT,Office of Field Operations,Single Adults,Other,Title 42,Expulsions,141
2023,FYTD,OCT,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,6554
2023,FYTD,OCT,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,13
2023,FYTD,OCT,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,39
2023,FYTD,OCT,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,34
2023,FYTD,OCT,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,244
2023,FYTD,OCT,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,32
2023,FYTD,OCT,U.S. Border Patrol,FMUA,El Salvador,Title 42,Expulsions,460
2023,FYTD,OCT,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,701
2023,FYTD,OCT,U.S. Border Patrol,FMUA,Guatemala,Title 42,Expulsions,1226
2023,FYTD,OCT,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,209
2023,FYTD,OCT,U.S. Border Patrol,FMUA,Honduras,Title 42,Expulsions,1448
2023,FYTD,OCT,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,401
2023,FYTD,OCT,U.S. Border Patrol,FMUA,Mexico,Title 42,Expulsions,1783
2023,FYTD,OCT,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,964
2023,FYTD,OCT,U.S. Border Patrol,FMUA,Other,Title 42,Expulsions,2224
2023,FYTD,OCT,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,37329
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,El Salvador,Title 42,Expulsions,2851
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,279
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,Guatemala,Title 42,Expulsions,8026
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,373
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,Honduras,Title 42,Expulsions,5726
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,439
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,Mexico,Title 42,Expulsions,49109
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,2806
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,Other,Title 42,Expulsions,7201
2023,FYTD,OCT,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,69925
2023,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,1082
2023,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,4416
2023,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,2641
2023,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,2185
2023,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,1330
2023,FYTD,SEP,Office of Field Operations,Accompanied Minors,Honduras,Title 8,Inadmissibles,2
2023,FYTD,SEP,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,117
2023,FYTD,SEP,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,13
2023,FYTD,SEP,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,423
2023,FYTD,SEP,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,457
2023,FYTD,SEP,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,2012
2023,FYTD,SEP,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,7439
