"ciudad","tipo","name","description","geometry_str","Tipo","Name","Description","timestamp","begin","end","altitudeMode","tessellate","extrude","visibility","drawOrder","icon","descripci__n","Metro_cercano","Tel__fono","Horario","Descripci__n","Horario_atenci__n","Descrici__n"
NA,NA,NA,"descripción: Asistencia humanitaria y de alojamiento a personas migrantes y que buscan protección como refugiadas en México.<br><br><br><br>Teléfono: 934 117 1725<br>934 110 7129<br>Horario: Lunes a sábado<br>9:00 a.m. - 1:00 p.m.<br>4:00 p.m. - 6:00 p.m.","c(-91.4309629, 17.461921, 0)","Albergues","Albergue La 72, Hogar-Refugio para Migrantes",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Asistencia humanitaria y de alojamiento a personas migrantes y que buscan protección como refugiadas en México.


",NA,"934 117 1725
934 110 7129","Lunes a sábado
9:00 a.m. - 1:00 p.m.
4:00 p.m. - 6:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Atención a ciudadanos guatemaltecos.<br>Teléfono: 934 342 4249<br>934 342 4251<br>Horario: Lunes a viernes<br>de 9:00 a.m. - 5:00 p.m.","c(-91.4256567, 17.4769556, 0)","Consulados","Consulado de Guatemala",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención a ciudadanos guatemaltecos.",NA,"934 342 4249
934 342 4251","Lunes a viernes
de 9:00 a.m. - 5:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Atención a ciudadanos hondureños.<br>Teléfono: 934 342 6174<br>934 342 6599<br>Horario: Lunes a viernes<br>de 9:00 a.m. - 5:00 p.m.","c(-91.4261734, 17.4769606, 0)","Consulados","Consulado de Honduras",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención a ciudadanos hondureños.",NA,"934 342 6174
934 342 6599","Lunes a viernes
de 9:00 a.m. - 5:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Espacio para realizar trámites migratorios, como la Tarjeta de visitante por razones humanitarias.<br><br>Teléfono: 934 342 02 50<br>Horario: Lunes a viernes<br>de 9:00 a.m. - 3:00 p.m.<br>(ingreso de trámites solo en línea)","c(-91.4383441, 17.459278, 0)","Instituciones Públicas","Instituto Nacional de Migración (INM)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Espacio para realizar trámites migratorios, como la Tarjeta de visitante por razones humanitarias.
",NA,"934 342 02 50","Lunes a viernes
de 9:00 a.m. - 3:00 p.m.
(ingreso de trámites solo en línea)",NA,NA,NA
NA,NA,NA,"descripción: Oficina encargada de recibir, analizar y decidir sobre las solicitudes de la condición de refugiado.<br><br><br><br>Teléfono: 558 055 9355<br>934 688 0404<br>Horario: Lunes a viernes, 9:00 a.m. - 6:00 p.m.","c(-91.4303754, 17.4696751, 0)","Instituciones Públicas","Comisión Mexicana de Ayuda a Refugiados COMAR ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Oficina encargada de recibir, analizar y decidir sobre las solicitudes de la condición de refugiado.


",NA,"558 055 9355
934 688 0404","Lunes a viernes, 9:00 a.m. - 6:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Oficina del Desarrollo Integral para la Familia, encargada del bienestar y protección de las familias mexicanas y extranjeras.<br><br><br>Teléfono: 934 342 08 32<br>Horario: Lunes a viernes, 8:00 a.m. - 3:00 p.m.","c(-91.4188445, 17.4686029, 0)","Instituciones Públicas","DIF Tenosique",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Oficina del Desarrollo Integral para la Familia, encargada del bienestar y protección de las familias mexicanas y extranjeras.

",NA,"934 342 08 32","Lunes a viernes, 8:00 a.m. - 3:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Atención ciudadana, asesoría y canalización a servicios públicos<br>del municipio de Tenosique.<br>Teléfono: <br>Horario: Lunes a viernes, 9:00 a.m. - 3:00 p.m.","c(-91.4257752, 17.4771016, 0)","Instituciones Públicas","Palacio Municipal de Tenosique Oficina del Presidente Municipal",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención ciudadana, asesoría y canalización a servicios públicos
del municipio de Tenosique.",NA,"","Lunes a viernes, 9:00 a.m. - 3:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Servicios de educación básica para adultos<br>Teléfono: 934 342 2595<br>Whatsapp:<br>+52 55 3130 8715<br>Horario: Lunes a viernes<br>de 8:00 a.m. - 3:00 p.m","c(-91.4227222, 17.4689259, 0)","Educación","Instituto de Educación para Adultos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Servicios de educación básica para adultos",NA,"934 342 2595
Whatsapp:
+52 55 3130 8715","Lunes a viernes
de 8:00 a.m. - 3:00 p.m",NA,NA,NA
NA,NA,NA,"descripción: Cursos de capacitación y certificación para el trabajo de poca duración que permiten a las personas solicitantes de asilo y refugiadas la actualización o especialización en distintas áreas <br>Teléfono: Lunes a viernes<br>de 8:00 a.m. - 4:00 p.m.<br>(cada taller tiene horarios<br>específicos) <br>Horario: 934 342 4739","c(-91.4098502, 17.4738699, 0)","Educación","Instituto de Formación Para El Trabajador del Estado de Tabasco",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Cursos de capacitación y certificación para el trabajo de poca duración que permiten a las personas solicitantes de asilo y refugiadas la actualización o especialización en distintas áreas ",NA,"Lunes a viernes
de 8:00 a.m. - 4:00 p.m.
(cada taller tiene horarios
específicos) ","934 342 4739",NA,NA,NA
NA,NA,NA,"descripción: Asistencia humanitaria, orientación, programas de integración para personas que huyen de sus países y que no pueden volver porque su vida o seguridad corren peligro.<br><br>Teléfono: 800 226 8769<br>WhatsApp +52 55 7005 5950<br>Horario: Lunes a jueves<br>de 9:00 a.m. - 5:00 p.m.<br>y viernes de 9:00 am - 2:00 p.m.","c(-91.4263962, 17.4765035, 0)","Organismos Internacionales","ACNUR - Agencia de ONU para los Refugiados",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Asistencia humanitaria, orientación, programas de integración para personas que huyen de sus países y que no pueden volver porque su vida o seguridad corren peligro.
",NA,"800 226 8769
WhatsApp +52 55 7005 5950","Lunes a jueves
de 9:00 a.m. - 5:00 p.m.
y viernes de 9:00 am - 2:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Orientación a población migrante para acceso a derechos en<br>México y remoto voluntario asistido (RVA) a país de origen.<br>Oficina compartida con ACNUR<br>Teléfono: 55 7926 1022<br>55 2667 6997<br>56 2564 2650<br>Horario: Lunes a jueves de<br>9:00 a.m. - 5:00 p.m.<br>y viernes de 9:00 am - 2:00 p.m.","c(-91.4264192, 17.4765366, 0)","Organismos Internacionales","OIM - Organización Internacional para las Migraciones",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Orientación a población migrante para acceso a derechos en
México y remoto voluntario asistido (RVA) a país de origen.
Oficina compartida con ACNUR",NA,"55 7926 1022
55 2667 6997
56 2564 2650","Lunes a jueves de
9:00 a.m. - 5:00 p.m.
y viernes de 9:00 am - 2:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Oficinas administrativas del sector salud,<br>en ellas se realiza la inscripción al Seguro popular.<br><br>Teléfono: <br>Horario: Lunes a viernes de<br>9:00 a.m. - 3:00 p.m","c(-91.4248967, 17.4698877, 0)","Salud","Jurisdicción Sanitaria Tenosique",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Oficinas administrativas del sector salud,
en ellas se realiza la inscripción al Seguro popular.
",NA,"","Lunes a viernes de
9:00 a.m. - 3:00 p.m",NA,NA,NA
NA,NA,NA,"descripción: Atención médica general, cirugía, pediatría, gineco-obstetricia a población afiliada.<br>Teléfono: <br>Horario: Lunes a viernes de 7 a.m. - 8 p.m.<br>Urgencias las 24 horas. ","c(-91.4276524, 17.4646726, 0)","Salud","IMSS Hospital General de Sub Zona 4",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención médica general, cirugía, pediatría, gineco-obstetricia a población afiliada.",NA,"","Lunes a viernes de 7 a.m. - 8 p.m.
Urgencias las 24 horas. ",NA,NA,NA
NA,NA,NA,"descripción: Atención médica general, cirugía, pediatría, gineco-obstetricia<br>Teléfono: <br>Horario: Lunes a viernes 7 a.m. - 8 p.m.<br>Entrega de fichas turno matutino 7 a.m<br>Entrega de fichas turno vespertino 1 p.m.<br>Urgencias las 24 horas.","c(-91.4117654, 17.4691885, 0)","Salud","Hospital Comunitario de Tenosique",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención médica general, cirugía, pediatría, gineco-obstetricia",NA,"","Lunes a viernes 7 a.m. - 8 p.m.
Entrega de fichas turno matutino 7 a.m
Entrega de fichas turno vespertino 1 p.m.
Urgencias las 24 horas.",NA,NA,NA
NA,NA,NA,"descripción: Proporciona servicios para la prevención y atención<br>especializada de pacientes con VIH e infecciones de<br>transmisión sexual, de forma ambulatoria.<br>Teléfono: 934 342 00 07<br>Horario: Lunes a viernes<br>7:00 a.m. - 2:00 p.m","c(-91.4128734, 17.4689988, 0)","Salud","Centro Ambulatorio para la Prevención y Atención en SIDA e Infecciones de Transmisión Sexual (CAPASITS)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Proporciona servicios para la prevención y atención
especializada de pacientes con VIH e infecciones de
transmisión sexual, de forma ambulatoria.",NA,"934 342 00 07","Lunes a viernes
7:00 a.m. - 2:00 p.m",NA,NA,NA
NA,NA,NA,"descripción: Atención médica básica.<br>Teléfono: 911<br>Horario: 24 horas","c(-91.4226528, 17.465256, 0)","Salud","Cruz Roja Mexicana ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención médica básica.",NA,"911","24 horas",NA,NA,NA
NA,NA,NA,"descripción: Seguimiento a delitos cometidos por o  en contra de personas migrantes.<br><br>Teléfono: 934 342 25 00<br>Horario: Lunes a viernes<br>de 9:00 a.m. - 5:00 p.m.<br>y sábado de 9:00 a.m. - 2:00 p.m.","c(-91.4200161, 17.4773321, 0)","Derechos Humanos y Justicia","Fiscalía Especializada para Atención a Migrantes",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Seguimiento a delitos cometidos por o  en contra de personas migrantes.
",NA,"934 342 25 00","Lunes a viernes
de 9:00 a.m. - 5:00 p.m.
y sábado de 9:00 a.m. - 2:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Protección, defensa, observancia, promoción, estudio, divulgación de los derechos humanos y recepción de quejas.<br>Teléfono: 934 342 24 18<br>Horario: Lunes a viernes, 8:00 a.m. - 4:00 p.m.","c(-91.4240857, 17.4678876, 0)","Derechos Humanos y Justicia","Visitaduría Regional de Población Migrante
y Grupos Vulnerables de la Frontera Sur
pertenecientes a la Comisión Estatal de los
Derechos Humanos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Protección, defensa, observancia, promoción, estudio, divulgación de los derechos humanos y recepción de quejas.",NA,"934 342 24 18","Lunes a viernes, 8:00 a.m. - 4:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Protección humanitaria a mujeres en movilidad por México<br>que han sobrevivido a violencia sexual y de género, incluidas<br>mujeres LBT (Lesbianas, Bisexuales y Transexuales).<br>Teléfono: 556 845 0607<br>Horario: Lunes a viernes<br>de 9:00 a.m. - 6:00 p.m.","c(-91.4308742, 17.4618715, 0)","Derechos Humanos y Justicia","Ayuda en Acción",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Protección humanitaria a mujeres en movilidad por México
que han sobrevivido a violencia sexual y de género, incluidas
mujeres LBT (Lesbianas, Bisexuales y Transexuales).",NA,"556 845 0607","Lunes a viernes
de 9:00 a.m. - 6:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Asesoría y orientación legal gratuita a mujeres, acompañamiento psicológico, fortalecimiento emocional, atención y canalización a Mujeres Víctimas de Violencia.                                                              <br>Teléfono: <br>Horario: Lunes a viernes de 9:00 a.m. - 3:00 p.m","c(-91.4258376, 17.4770862, 0)","Mujer, Niñez y Juventud","Dirección de atención a la mujer (DAM) - Palacio Municipal",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Asesoría y orientación legal gratuita a mujeres, acompañamiento psicológico, fortalecimiento emocional, atención y canalización a Mujeres Víctimas de Violencia.                                                              ",NA,"","Lunes a viernes de 9:00 a.m. - 3:00 p.m",NA,NA,NA
NA,NA,NA,"descripción: Atención y protección a niñas, niños y adolescentes acompañados y no acompañados mexicanos o extranjeros.<br>Teléfono: 934 342 08 32<br>Horario: Lunes a viernes, 8:00 a.m. - 2:30 p.m.","c(-91.4188461, 17.4683971, 0)","Mujer, Niñez y Juventud","Procuraduría Municipal de Protección a Niñas, Niños y Adolescentes",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención y protección a niñas, niños y adolescentes acompañados y no acompañados mexicanos o extranjeros.",NA,"934 342 08 32","Lunes a viernes, 8:00 a.m. - 2:30 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Asesoría y orientación legal gratuita a personas que huyen de sus países y que buscan protección internacional como refugiadas.<br><br>Teléfono: 934 342 6311 (número fijo)<br>934 116 5604<br>934 116 7674<br>Horario: Lunes a jueves, 9:00 a.m. - 6:00 p.m.","c(-91.4259904, 17.4768706, 0)","Organizaciones de la Sociedad Civil","Asylum Access México",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Asesoría y orientación legal gratuita a personas que huyen de sus países y que buscan protección internacional como refugiadas.
",NA,"934 342 6311 (número fijo)
934 116 5604
934 116 7674","Lunes a jueves, 9:00 a.m. - 6:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Atención médica, salud mental y trabajo social.<br><br>Teléfono: 800 999 33 21<br>Horario: Línea de atención psicológica: Lunes a Viernes 8:00 am - 5:00 pm","c(-91.4309404, 17.461847, 0)","Organizaciones de la Sociedad Civil","Médicos Sin Fronteras (MSF)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención médica, salud mental y trabajo social.
",NA,"800 999 33 21","Línea de atención psicológica: Lunes a Viernes 8:00 am - 5:00 pm",NA,NA,NA
NA,NA,NA,"descripción: Orientación y acompañamiento en protección de niñas,<br>niños y adolescentes (NNA) en situación de movilidad. Integración local a través de actividades deportivas y recreativas. Procesos de inserción al la escuela.                                                      <br>Teléfono: Protección:<br>934 111 2157<br>Deportes:<br>934 110 7427<br>Educación:<br>934 116 3150    <br>Horario: Lunes a jueves<br>de 9:00 a.m. - 6:00 p.m.  ","c(-91.4263858, 17.4768835, 0)","Organizaciones de la Sociedad Civil","Save the Children México A.C.",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Orientación y acompañamiento en protección de niñas,
niños y adolescentes (NNA) en situación de movilidad. Integración local a través de actividades deportivas y recreativas. Procesos de inserción al la escuela.                                                      ",NA,"Protección:
934 111 2157
Deportes:
934 110 7427
Educación:
934 116 3150    ","Lunes a jueves
de 9:00 a.m. - 6:00 p.m.  ",NA,NA,NA
NA,NA,NA,"descripción: Atención, asesoría y acompañamiento en programas de orientación cultural, laborales, social y protección para personas<br>solicitantes de asilo y reconocidas como refugiadas.                        <br>Teléfono: 934 134 1154   <br>Horario: Lunes a jueves 9:00 a.m. - 6:00 p.m.<br>","c(-91.4215388, 17.4761635, 0)","Organizaciones de la Sociedad Civil","Comité Internacional de Rescate (IRC)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención, asesoría y acompañamiento en programas de orientación cultural, laborales, social y protección para personas
solicitantes de asilo y reconocidas como refugiadas.                        ",NA,"934 134 1154   ","Lunes a jueves 9:00 a.m. - 6:00 p.m.
",NA,NA,NA
NA,NA,NA,"descripción: Apoyo a las personas de la comunidad LGBT (tanto a personas<br>mexicanas y extranjeras) brinda alojamiento y atención.                  <br>Teléfono: 934 102 5702<br>934 118 3095  <br>Horario: 24 horas, los 365 días del año","c(-91.4271326, 17.4785904, 0)","Organizaciones de la Sociedad Civil","Club Gay Amazonas",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Apoyo a las personas de la comunidad LGBT (tanto a personas
mexicanas y extranjeras) brinda alojamiento y atención.                  ",NA,"934 102 5702
934 118 3095  ","24 horas, los 365 días del año",NA,NA,NA
NA,NA,NA,"Espacio cultural donde se ofrecen clases<br>y talleres de danza, música, artesanías, entre otras.<br><br>934 342 19 89","c(-91.4234019, 17.4710637, 0)","Cultura, Recreación y Transporte","Casa de la Cultura Celia Gonzalez de Rovirosa",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Biblioteca pública con espacios de lectura, computación y consulta de libros especializados.<br><br>934 342 16 97<br><br>Lunes a viernes, 8:00 a.m. - 8:00 p.m. Sábados de 9:00 a.m. - 7:00 p.m.","c(-91.4225261, 17.4712146, 0)","Cultura, Recreación y Transporte","Biblioteca Publica Muncipal",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Espacio de ejercitación física con cuotas preferenciales para migrantes, solicitantes de asilo y personas refugiadas.<br><br>Lunes a viernes,  6:00 a.m. - 8:00 p.m. Sábados de 7:00 a.m. - 12:00 p.m.","c(-91.4144442, 17.4676152, 0)","Cultura, Recreación y Transporte","Gimnasio Comunitario",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte<br>Lunes a domingo, 6:00 a.m. - 6:00 p.m. ","c(-91.4331522, 17.4604703, 0)","Cultura, Recreación y Transporte","Terminal de autobuses",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Transporte local de servicios de taxi Telf. 934 342 0508","c(-91.4259203, 17.4769473, 0)","Cultura, Recreación y Transporte","Taxis seguros",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"descripción: Albergue y servicios gratuitos a personas en contexto de movilidad. Servicios de alojamiento, vestido y calzado, artículos de higiene personal y atención médica. apoyo a trámite de RFC, CURP y Número de Seguro Social (NSS).<br>Teléfono: 664 682 51 80<br>Horario: Lunes a domingo 9 a.m. a 9 p.m.","c(-117.0017001, 32.5228819, 0)","Albergues y Alimentación","Casa del Migrante en Tijuana A.C.",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Albergue y servicios gratuitos a personas en contexto de movilidad. Servicios de alojamiento, vestido y calzado, artículos de higiene personal y atención médica. apoyo a trámite de RFC, CURP y Número de Seguro Social (NSS).",NA,"664 682 51 80","Lunes a domingo 9 a.m. a 9 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Albergue gratuito para mujeres solas y con niños/as (varones solo menores de 10 años). Requisito de prueba COVID negativa.<br>Teléfono: 664 378 17 48<br>Horario: Lunes a domingo de 8 a.m. a 6 p.m.","c(-117.0013542, 32.523395, 0)","Albergues y Alimentación","Madre Asunta",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Albergue gratuito para mujeres solas y con niños/as (varones solo menores de 10 años). Requisito de prueba COVID negativa.",NA,"664 378 17 48","Lunes a domingo de 8 a.m. a 6 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Albergue y servicios gratuitos a niños, niñas y adolescentes no acompañados, con hospedaje, alimentación, vestimenta, servicio médico, atención psicológica, legal, servicios educativos, deportivos, llamadas telefónicas, reunificación familiar. Los NNA son canalizados por el DIF o por organizaciones civiles.<br>Teléfono: 664 686 13 59<br>Horario: Lunes a sábado 9 a.m a 5 p.m.","c(-117.0226056, 32.5119193, 0)","Albergues y Alimentación","Casa YMCA",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Albergue y servicios gratuitos a niños, niñas y adolescentes no acompañados, con hospedaje, alimentación, vestimenta, servicio médico, atención psicológica, legal, servicios educativos, deportivos, llamadas telefónicas, reunificación familiar. Los NNA son canalizados por el DIF o por organizaciones civiles.",NA,"664 686 13 59","Lunes a sábado 9 a.m a 5 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Albergue gratuito para familias, niñas, niños y adolescentes no acompañados. Canalizados por OIM, ACNUR, DIF y otras instancias de gobierno.<br><br>Teléfono: 66 4607 34 58 y Facebook: @EspacioMigranteOrg<br>Horario: Lunes a Sábado 7 a.m. a 8 p.m.","c(-117.0343361, 32.538251, 0)","Albergues y Alimentación","Espacio Migrante",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Albergue gratuito para familias, niñas, niños y adolescentes no acompañados. Canalizados por OIM, ACNUR, DIF y otras instancias de gobierno.
",NA,"66 4607 34 58 y Facebook: @EspacioMigranteOrg","Lunes a Sábado 7 a.m. a 8 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Entrega de alimentos, atención médica básica, servicio de llamadas y servicio de peluquería. Albergue gratuito para hombres.<br>Teléfono: 664 688 27 90<br>Horario: Lunes a sábado de 8 a.m. a 5 p.m.","c(-117.032126, 32.5367559, 0)","Albergues y Alimentación","Desayunador Salesiano Padre Chava",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Entrega de alimentos, atención médica básica, servicio de llamadas y servicio de peluquería. Albergue gratuito para hombres.",NA,"664 688 27 90","Lunes a sábado de 8 a.m. a 5 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Atención a personas del Salvador, tramites de pasaporte, certificados de nacionalidad, registro de nacimientos, matrimonio y defunciones. Poderes judiciales que surtan efecto en El Salvador, actas notariales, declaraciones juradas, certificaciones, cartas de nacionalidad, salvoconductos, etc. Costos de acuerdo al tramite.<br>Teléfono: 664 906 30 56 / 664 374 77 07 / 664 341 49 47 y 664 135 15 12 Facebook: @ConsulTijuanaSV<br>Horario: Lunes a Viernes 9 a.m. a 5 p.m. Previa cita cita en portalcitas.rree.gob.sv para la mayoria de trámites, excepto para salvoconductos y cartas de nacionalidad.","c(-117.0133631, 32.5213825, 0)","Consulados","Consulado de El Salvador en Tijuana",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención a personas del Salvador, tramites de pasaporte, certificados de nacionalidad, registro de nacimientos, matrimonio y defunciones. Poderes judiciales que surtan efecto en El Salvador, actas notariales, declaraciones juradas, certificaciones, cartas de nacionalidad, salvoconductos, etc. Costos de acuerdo al tramite.",NA,"664 906 30 56 / 664 374 77 07 / 664 341 49 47 y 664 135 15 12 Facebook: @ConsulTijuanaSV","Lunes a Viernes 9 a.m. a 5 p.m. Previa cita cita en portalcitas.rree.gob.sv para la mayoria de trámites, excepto para salvoconductos y cartas de nacionalidad.",NA,NA,NA
